Geo_GEOID,Geo_NAME,SE_T001_001,SE_T002_001,SE_T002_002,SE_T003_001,SE_T003_002,SE_T003_003,SE_T150_002,SE_T150_008,SE_T027_008,SE_T030_002,SE_T037_003,SE_T049_003,SE_T049_004,SE_T049_005,SE_T049_006,SE_T049_007,SE_T049_009,SE_T049_011,SE_T049_012,SE_T053_003,SE_T053_004,SE_T053_006,SE_T056_002,SE_T056_017,SE_T080_002,SE_T108_002,SE_T114_002,SE_T128_003,SE_T128_004,SE_T128_005,SE_T128_006,SE_T129_009,SE_T145_002,SE_T131_002,B07003013,B07003016,B10063002
05000US56001,"Albany County, Wyoming",37836,37836,8.85192,4308.752,4274.327,34.4254,863,1290,361,0,1000,1168,538,254,2162,408,717,8531,2544,6852,2277,14,1681,400,172,4493,1086,518,100,898,2003,169,3288,2290,3223,383,120
05000US56003,"Big Horn County, Wyoming",11931,11931,3.803932,3158.278,3136.491,21.78708,838,26,6,49,181,556,468,38,622,257,86,1250,282,1045,682,19,237,48,50,1507,386,0,5,47,376,93,1767,907,490,16,82
05000US56005,"Campbell County, Wyoming",48473,48473,10.09366,4806.317,4802.323,3.993489,2540,122,0,110,1272,1856,564,793,2643,1662,877,4870,2012,3814,1820,48,572,722,259,8353,1294,651,23,19,418,646,5280,2914,3007,132,337
05000US56007,"Carbon County, Wyoming",15696,15696,1.987448,7963.976,7897.565,66.41055,1017,60,9,25,328,444,736,31,724,731,248,1199,751,1893,564,33,368,151,51,2394,624,46,6,49,321,185,1859,1092,634,35,126
05000US56009,"Converse County, Wyoming",14223,14223,3.342756,4265.06,4254.873,10.18723,933,65,25,18,407,549,85,139,677,611,218,1269,802,1125,1019,14,203,127,60,2408,346,300,69,9,141,520,1376,1262,339,18,129
05000US56011,"Crook County, Wyoming",7284,7284,2.551778,2865.363,2854.48,10.8827,310,17,8,6,166,340,141,38,361,259,169,526,312,596,673,6,168,134,29,1019,64,30,0,1,144,266,809,563,274,1,60
05000US56013,"Fremont County, Wyoming",40683,40683,4.429847,9265.74,9183.838,81.90226,2307,264,99,160,1479,1560,290,225,2331,688,471,4779,2367,5407,2847,106,719,453,362,5407,1980,137,81,120,636,603,7896,3056,1384,70,751
05000US56015,"Goshen County, Wyoming",13546,13546,6.087059,2232.165,2225.377,6.788019,794,118,7,5,450,455,406,124,397,665,145,1775,508,1596,880,31,226,82,108,2350,737,3,12,10,203,194,1652,1341,835,6,97
05000US56017,"Hot Springs County, Wyoming",4781,4781,2.385612,2006.401,2004.098,2.302852,306,24,4,0,83,123,74,9,119,101,91,741,325,518,373,16,172,53,26,838,182,17,0,0,177,41,553,597,265,37,29
05000US56019,"Johnson County, Wyoming",8572,8572,2.063477,4174.597,4154.154,20.44316,309,74,14,0,204,397,63,59,228,398,187,948,450,866,897,46,334,102,144,1462,22,9,0,0,83,204,1187,915,197,28,143
05000US56021,"Laramie County, Wyoming",96459,96459,35.91291,2687.564,2685.915,1.65013,4320,878,397,143,2761,3364,1816,711,6725,3144,2224,9744,3565,12655,3752,103,1514,1068,546,16487,2945,314,23,102,1111,717,9773,10667,5102,405,1192
05000US56023,"Lincoln County, Wyoming",18543,18543,4.549074,4095.499,4076.215,19.2848,852,102,22,34,539,1179,282,83,989,758,387,2068,900,1696,1113,40,220,262,89,3194,566,140,0,14,271,519,2034,1202,1241,74,285
05000US56025,"Natrona County, Wyoming",80871,80871,15.14296,5375.661,5340.5,35.16096,4508,477,163,226,2140,3317,2256,1510,4621,2364,1927,9084,4031,5988,3987,129,1728,1219,898,12826,2459,164,109,247,653,826,11700,6434,2735,453,718
05000US56027,"Niobrara County, Wyoming",2498,2498,0.9512466,2627.947,2626.028,1.918715,195,9,0,5,5,86,10,0,76,76,56,184,70,460,208,0,80,29,7,355,57,3,13,0,136,39,270,185,50,0,25
05000US56029,"Park County, Wyoming",29083,29083,4.19075,6965.155,6939.808,25.34641,1171,366,129,132,589,1228,453,207,1975,546,501,3623,2041,2564,1552,48,529,349,252,4585,607,30,93,73,1095,313,3410,2666,1405,122,214
05000US56031,"Platte County, Wyoming",8740,8740,4.193481,2110.842,2084.187,26.65493,612,3,3,22,164,280,35,71,628,655,106,610,501,627,640,0,212,128,71,1296,495,15,1,44,188,168,1460,793,523,43,46
05000US56033,"Sheridan County, Wyoming",29924,29924,11.85879,2526.445,2523.361,3.083537,1291,253,111,23,572,1352,412,165,1411,928,697,3983,1606,2977,1853,69,468,220,176,5212,681,35,27,172,515,172,2866,2907,1258,44,275
05000US56035,"Sublette County, Wyoming",10032,10032,2.053011,4935.653,4886.482,49.17151,325,0,0,0,160,220,123,97,460,238,280,712,434,1041,714,9,75,61,15,1240,216,20,0,49,444,161,1377,627,555,84,45
05000US56037,"Sweetwater County, Wyoming",44812,44812,4.297801,10491.16,10426.73,64.43555,2646,380,95,88,1232,1512,1548,789,2417,1994,487,4363,2359,4059,1782,0,696,522,166,6306,1755,531,33,32,668,720,5861,2828,2684,98,428
05000US56039,"Teton County, Wyoming",22623,22623,5.661499,4216.356,3995.938,220.4179,784,223,54,1,311,1118,218,212,1300,505,805,2677,4080,1576,1882,0,196,1270,50,3042,279,878,0,390,1640,82,3313,1293,1431,217,127
05000US56041,"Uinta County, Wyoming",20893,20893,10.03589,2088.14,2081.829,6.311086,1351,29,20,157,647,759,389,227,1090,766,291,2383,953,1821,1001,28,433,209,134,2690,1341,317,0,41,238,326,3247,1224,948,42,323
05000US56043,"Washakie County, Wyoming",8351,8351,3.730537,2242.704,2238.552,4.152267,734,20,0,16,304,295,326,122,349,207,120,833,278,801,626,8,183,119,89,1455,397,1,8,29,219,64,1381,813,106,14,24
05000US56045,"Weston County, Wyoming",7175,7175,2.991963,2400.022,2398.091,1.931167,445,19,19,30,124,143,173,66,365,258,91,798,210,782,341,32,195,103,41,1153,389,240,13,22,134,164,972,814,144,0,125
05000US72001,"Adjuntas Municipio, Puerto Rico",18760,18760,281.3025,67.09588,66.68978,0.4060984,4737,71,33,110,2257,268,386,31,442,192,73,1171,439,1298,522,14,2913,14,268,651,3278,0,0,0,206,233,1290,183,,,178
05000US72003,"Aguada Municipio, Puerto Rico",40083,40083,1299.252,45.5406,30.85084,14.68977,9710,274,202,127,3133,568,1257,259,1499,393,428,2570,1523,2438,1812,0,4147,0,714,2161,5385,32,16,11,329,350,2177,686,,,849
05000US72005,"Aguadilla Municipio, Puerto Rico",56893,56893,1557.406,75.57783,36.53063,39.0472,11853,263,165,156,4065,577,1510,157,1745,850,430,3442,1298,3940,1607,18,6628,104,1878,4368,7722,98,8,60,529,500,3027,2043,,,1051
05000US72007,"Aguas Buenas Municipio, Puerto Rico",27323,27323,908.197,30.09584,30.08488,0.01095874,6335,14,0,10,2172,692,747,149,987,235,292,1555,424,1266,870,0,3018,43,466,1682,3854,185,0,0,264,184,1398,517,,,442
05000US72009,"Aibonito Municipio, Puerto Rico",24438,24438,780.4987,31.33851,31.31075,0.02775882,4389,81,50,21,382,324,957,129,756,151,224,1927,304,1421,325,14,2454,0,3086,2131,3057,17,6,0,122,239,572,365,,,531
05000US72011,"A_asco Municipio, Puerto Rico",28250,28250,719.1068,44.92489,39.28485,5.640044,6330,140,102,119,1570,442,1745,113,1453,172,219,1729,924,1706,926,0,2582,16,398,1865,3670,0,0,0,255,60,792,409,,,660
05000US72013,"Arecibo Municipio, Puerto Rico",91096,91096,723.2975,171.1921,125.9454,45.24665,16524,667,234,260,5100,934,3265,335,3252,551,1096,6027,1590,5522,1945,36,10906,58,1528,7734,11269,175,9,69,504,1022,5155,2105,,,1596
05000US72015,"Arroyo Municipio, Puerto Rico",18778,18778,1251.233,35.64858,15.00759,20.64099,3135,0,0,47,1112,353,356,13,469,66,81,1293,375,1080,254,0,2103,22,2021,1921,2685,44,0,0,40,10,742,152,,,402
05000US72017,"Barceloneta Municipio, Puerto Rico",24699,24699,1321.301,30.91572,18.69294,12.22278,4306,46,46,77,1148,204,985,229,894,79,188,1299,309,1286,356,0,3105,0,246,2571,3647,46,0,51,104,71,1219,474,,,665
05000US72019,"Barranquitas Municipio, Puerto Rico",29548,29548,862.6477,34.28273,34.25269,0.03004338,5671,23,9,22,629,648,527,141,762,303,161,2115,265,1640,685,0,3578,0,3633,1940,5328,48,0,0,170,232,1028,280,,,858
05000US72021,"Bayam„n Municipio, Puerto Rico",192974,192974,4353.045,44.51522,44.33081,0.1844124,27786,1000,590,496,12262,3051,3461,3230,10310,2765,5206,15631,6660,13736,6719,85,15891,279,5683,26095,19389,3033,233,79,1327,3068,12974,6191,,,3697
05000US72023,"Cabo Rojo Municipio, Puerto Rico",50096,50096,711.8777,177.4102,70.37163,107.0386,10789,544,259,71,1603,427,1498,217,1883,365,630,3392,1240,3345,1116,0,5511,56,631,4643,6136,9,0,18,183,380,2593,654,,,838
05000US72025,"Caguas Municipio, Puerto Rico",136372,136372,2327.026,59.06752,58.60355,0.4639744,19275,1394,669,336,8686,2282,4125,1341,6175,1814,2905,11535,4897,9006,5270,34,11714,319,2165,17503,14466,714,17,51,1141,1862,9522,4135,,,2844
05000US72027,"Camuy Municipio, Puerto Rico",33481,33481,722.2775,61.9649,46.35476,15.61014,7138,141,71,12,2178,730,941,266,1448,211,313,1986,617,2124,1021,0,3318,49,616,3027,4583,8,0,0,228,430,1874,572,,,526
05000US72029,"Can„vanas Municipio, Puerto Rico",47174,47174,1435.255,33.00883,32.86802,0.1408041,8299,164,132,216,4195,768,1200,460,2260,1032,626,2823,1395,2966,1201,0,3940,81,780,4569,5945,204,124,0,325,697,5153,904,,,1087
05000US72031,"Carolina Municipio, Puerto Rico",165040,165040,3638.791,60.32338,45.35572,14.96766,19402,1236,702,214,10557,2766,3129,2242,8649,3376,5345,13105,7417,13570,7381,116,11260,441,10199,24268,14984,1873,65,50,1226,1962,13629,5560,,,3292
05000US72033,"Cata_o Municipio, Puerto Rico",26137,26137,5352.013,7.045795,4.883583,2.162212,4732,161,60,123,3272,247,353,535,1117,320,569,1323,829,1730,1014,0,3064,26,500,2759,3913,500,0,42,261,210,1866,691,,,679
05000US72035,"Cayey Municipio, Puerto Rico",46071,46071,887.0972,51.96103,51.93456,0.02647464,8610,242,98,12,2089,926,1960,335,1978,639,767,3916,1085,3242,2054,0,4286,83,784,4497,5184,89,36,0,621,510,3130,1378,,,731
05000US72037,"Ceiba Municipio, Puerto Rico",12538,12538,431.8159,158.8348,29.03552,129.7993,2112,18,18,27,453,145,391,70,371,168,186,694,559,732,495,18,1123,12,155,1356,1672,29,0,0,69,82,598,543,,,292
05000US72039,"Ciales Municipio, Puerto Rico",17644,17644,265.2065,66.70675,66.5293,0.1774545,4207,19,0,129,576,98,545,30,420,74,63,1102,257,991,326,16,2391,0,139,1024,2843,9,0,0,140,248,803,199,,,353
05000US72041,"Cidra Municipio, Puerto Rico",41782,41782,1159.927,36.45512,36.02122,0.4339009,6767,156,50,53,2703,732,1994,304,2239,450,596,3319,931,2783,1398,0,3092,24,449,3812,4563,157,26,0,322,529,2076,924,,,834
05000US72043,"Coamo Municipio, Puerto Rico",40090,40090,513.8898,78.02753,78.01284,0.01469543,7627,254,153,223,1342,467,1774,93,1666,346,406,2504,673,3140,889,0,4341,35,696,3847,5533,23,0,19,596,135,1937,1380,,,733
05000US72045,"ComerÍo Municipio, Puerto Rico",20153,20153,709.598,28.52404,28.40059,0.1234515,5138,21,0,18,1359,351,329,66,730,265,142,1381,310,1272,586,0,2572,10,307,1029,3240,69,16,0,160,408,800,242,,,256
05000US72047,"Corozal Municipio, Puerto Rico",35484,35484,833.4896,42.57911,42.57282,0.006287288,7369,86,71,220,3009,485,786,182,1048,268,377,2039,650,1833,968,73,4008,22,1610,2626,5275,61,13,0,105,501,1191,637,,,789
05000US72049,"Culebra Municipio, Puerto Rico",1508,1508,129.6927,168.8324,11.62749,157.2049,343,14,14,0,24,38,0,2,26,78,55,128,117,284,141,0,130,0,5,29,198,0,0,0,106,8,163,69,,,30
05000US72051,"Dorado Municipio, Puerto Rico",38013,38013,1646.387,53.71024,23.08874,30.6215,6187,292,212,32,3080,494,1415,601,1437,482,567,2362,983,2424,1856,8,2578,177,498,4391,3810,101,35,0,496,510,1804,886,,,792
05000US72053,"Fajardo Municipio, Puerto Rico",33912,33912,1134.063,105.3292,29.90309,75.42613,5048,117,38,166,3754,602,752,92,1394,304,349,2298,2407,2277,1245,45,3468,25,614,4406,4641,93,40,26,394,336,2374,1400,,,1052
05000US72054,"Florida Municipio, Puerto Rico",12287,12287,807.8693,15.22228,15.20914,0.01313211,1672,0,0,47,602,135,396,66,409,216,72,594,148,847,122,0,1312,0,215,992,1943,0,0,0,137,0,329,130,,,270
05000US72055,"Guˆnica Municipio, Puerto Rico",17788,17788,480.1037,79.46494,37.05033,42.4146,4039,53,21,33,1565,126,411,16,438,98,63,1023,427,1090,237,0,2139,21,392,673,3016,12,0,9,76,54,1031,456,,,510
05000US72057,"Guayama Municipio, Puerto Rico",43210,43210,664.8529,106.8174,64.99182,41.82558,7532,120,99,229,1601,582,1090,198,1324,338,240,2434,718,2485,652,17,5172,40,5299,3444,6373,37,0,0,320,268,2187,503,,,809
05000US72059,"Guayanilla Municipio, Puerto Rico",20025,20025,473.7334,64.24422,42.27061,21.97361,3845,101,30,9,1287,300,446,56,520,216,82,1210,298,1234,339,0,2289,5,1505,935,3339,0,0,18,160,45,895,618,,,459
05000US72061,"Guaynabo Municipio, Puerto Rico",92444,92444,3351.247,27.76574,27.58496,0.1807862,11152,1361,812,74,4889,1742,1684,1949,3792,1126,3806,7963,2866,6867,6592,30,5785,1634,1136,13083,6510,985,0,16,706,797,6372,3229,,,1426
05000US72063,"Gurabo Municipio, Puerto Rico",46990,46990,1684.978,28.31274,27.8876,0.4251433,6720,735,384,207,3099,745,2138,472,2534,501,834,4148,973,3620,2280,31,2994,242,357,7734,3784,229,13,0,239,1075,2925,1404,,,978
05000US72065,"Hatillo Municipio, Puerto Rico",41327,41327,989.1285,58.76065,41.78122,16.97943,9250,178,85,82,1456,691,1295,274,1818,259,419,3508,923,3028,1150,0,3910,0,560,3333,4738,23,0,0,423,488,1867,1189,,,593
05000US72067,"Hormigueros Municipio, Puerto Rico",16678,16678,1470.001,11.34576,11.34557,0.000185715,3271,83,14,36,1370,155,333,202,747,156,194,1523,345,1135,489,0,1710,7,200,1797,1526,27,0,0,126,30,1006,555,,,282
05000US72069,"Humacao Municipio, Puerto Rico",55621,55621,1242.627,71.39732,44.76082,26.63649,9320,486,165,63,2263,984,2078,279,1809,430,509,4147,1214,4128,2183,34,4533,113,726,5473,7163,36,18,48,512,763,2298,1435,,,1032
05000US72071,"Isabela Municipio, Puerto Rico",43919,43919,794.1207,91.85092,55.30519,36.54573,9120,126,20,83,2650,504,884,154,1743,402,441,2380,949,2454,1370,20,5171,38,1476,3534,5623,67,0,0,259,361,2599,1078,,,804
05000US72073,"Jayuya Municipio, Puerto Rico",15605,15605,350.4124,44.53443,44.53324,0.001193442,2817,39,20,114,1220,226,1082,22,155,164,59,736,160,914,230,0,1526,0,390,892,2790,0,0,0,277,123,463,336,,,311
05000US72075,"Juana DÍaz Municipio, Puerto Rico",48658,48658,807.2379,107.1224,60.27715,46.84528,8642,256,180,183,3704,700,2043,316,2176,457,564,3467,1139,3108,1930,122,4039,60,1710,4589,6909,181,14,30,361,443,1989,1168,,,1229
05000US72077,"Juncos Municipio, Puerto Rico",39942,39942,1507.888,26.61522,26.4887,0.1265234,6478,119,74,106,4013,496,1691,257,1565,311,405,2742,957,2757,752,6,3636,9,458,4585,5497,0,0,0,348,682,2203,903,,,819
05000US72079,"Lajas Municipio, Puerto Rico",24323,24323,405.6671,101.1332,59.95803,41.17517,6539,152,66,29,1047,276,604,137,506,150,141,1263,426,1363,482,0,3356,7,371,1247,3544,21,0,9,18,150,1255,406,,,446
05000US72081,"Lares Municipio, Puerto Rico",28052,28052,456.4997,61.63757,61.45021,0.1873665,7604,27,0,55,3496,272,757,94,763,206,112,1677,372,1827,673,51,4293,22,192,1592,3717,14,0,0,171,476,2091,538,,,388
05000US72083,"Las MarÍas Municipio, Puerto Rico",9093,9093,196.1389,46.50525,46.35999,0.1452609,2868,1,0,81,70,182,229,0,313,54,65,637,208,797,196,0,1345,0,173,432,1591,1,0,12,122,75,232,264,,,173
05000US72085,"Las Piedras Municipio, Puerto Rico",38466,38466,1135.366,33.89238,33.87983,0.0125518,6276,185,66,144,2715,769,2291,157,1505,266,370,1714,661,1840,1184,82,4009,101,770,3592,4966,12,30,0,192,418,1875,703,,,814
05000US72087,"LoÍza Municipio, Puerto Rico",27857,27857,1440.483,65.60255,19.33865,46.2639,4561,47,23,88,2883,506,446,109,892,330,241,2029,1147,2658,443,0,2755,9,395,2147,4025,627,0,34,216,510,2741,584,,,922
05000US72089,"Luquillo Municipio, Puerto Rico",19237,19237,745.2888,46.52949,25.81147,20.71802,3175,57,24,37,2084,354,451,67,932,277,170,959,1027,1317,804,18,1923,30,327,2034,2293,62,0,0,137,432,1351,741,,,433
05000US72091,"ManatÍ Municipio, Puerto Rico",41468,41468,918.894,70.68641,45.12817,25.55824,8207,232,104,103,2261,521,1639,256,1618,272,488,2569,1198,2306,1154,17,5118,0,726,4273,5298,31,6,0,530,449,3463,871,,,937
05000US72093,"Maricao Municipio, Puerto Rico",6274,6274,171.3155,36.6273,36.62248,0.004821258,1966,13,0,9,205,103,229,0,147,43,7,215,90,471,154,0,892,0,95,239,1011,0,0,0,248,25,153,134,,,100
05000US72095,"Maunabo Municipio, Puerto Rico",11506,11506,546.1796,38.26699,21.06633,17.20066,2820,16,0,32,766,255,226,0,175,110,143,605,101,1089,125,0,1218,22,274,753,1663,25,0,10,86,96,519,259,,,343
05000US72097,"Mayagôez Municipio, Puerto Rico",81594,81594,1050.469,274.0863,77.67389,196.4124,15680,1140,434,281,6471,1124,1680,372,3499,516,889,5969,2073,5015,2090,58,11600,227,1742,4890,10199,286,21,73,744,318,4846,2281,,,1153
05000US72099,"Moca Municipio, Puerto Rico",38289,38289,760.5862,50.36324,50.34143,0.02180474,8606,130,78,104,2803,672,585,270,1262,133,239,2261,784,2468,1141,15,4629,8,925,2017,5471,20,0,20,326,183,1684,488,,,436
05000US72101,"Morovis Municipio, Puerto Rico",32087,32087,825.4678,38.92517,38.87129,0.05387554,6639,131,42,87,2279,487,1240,305,1145,195,145,1928,712,1837,522,17,3101,5,984,2490,4834,75,0,30,337,433,2146,479,,,542
05000US72103,"Naguabo Municipio, Puerto Rico",26722,26722,517.2631,72.2596,51.66036,20.59924,5647,35,0,51,948,762,804,72,1094,264,205,1624,520,1633,1127,0,2316,35,257,2506,4425,52,0,0,311,384,1129,574,,,293
05000US72105,"Naranjito Municipio, Puerto Rico",29467,29467,1075.385,27.74821,27.40136,0.3468506,5899,10,0,0,2175,679,770,163,1161,299,355,1759,561,1897,675,0,2377,56,1123,2060,3696,53,0,0,177,287,1273,553,,,739
05000US72107,"Orocovis Municipio, Puerto Rico",22258,22258,349.8612,63.77508,63.61952,0.1555602,5250,2,0,82,1881,433,672,153,481,167,205,1108,282,1460,606,11,2456,0,530,914,3678,34,0,0,190,351,518,318,,,307
05000US72109,"Patillas Municipio, Puerto Rico",18135,18135,388.3349,75.29973,46.69938,28.60035,3658,88,88,35,1399,247,606,53,401,138,236,1010,280,1475,229,51,2457,0,926,1573,2785,0,0,0,97,159,777,429,,,204
05000US72111,"Pe_uelas Municipio, Puerto Rico",22231,22231,498.2584,67.86465,44.61741,23.24724,4169,63,31,18,1733,478,516,99,828,162,56,1691,271,1724,439,0,2289,7,1696,1488,3470,0,0,11,110,173,684,688,,,715
05000US72113,"Ponce Municipio, Puerto Rico",152594,152594,1329.254,193.606,114.7967,78.80926,25221,1647,921,333,8328,1850,3788,723,5949,1324,1587,11375,4094,8120,4287,96,19115,500,6153,12541,22957,364,5,193,974,1030,7730,5377,,,2942
05000US72115,"Quebradillas Municipio, Puerto Rico",24904,24904,1097.934,34.35221,22.68261,11.6696,5077,144,68,54,1240,491,802,185,1118,183,163,1439,512,1425,1043,0,2948,12,1129,1836,3654,0,0,0,364,231,1015,590,,,431
05000US72117,"Rinc„n Municipio, Puerto Rico",14700,14700,1028.843,54.41332,14.28789,40.12543,3633,168,115,72,744,483,494,82,346,118,153,937,709,831,524,0,1556,29,221,1171,1937,0,0,0,238,141,536,429,,,150
05000US72119,"RÍo Grande Municipio, Puerto Rico",52479,52479,865.6851,89.53127,60.62135,28.90992,8597,216,119,176,5133,958,1294,343,2578,916,822,3825,2123,4005,1695,64,3581,9,865,5760,5245,180,20,0,365,1368,3449,1142,,,1248
05000US72121,"Sabana Grande Municipio, Puerto Rico",24013,24013,661.2782,36.32278,36.31301,0.009777266,4501,95,57,98,1530,186,775,30,736,120,181,1530,436,1712,303,0,2626,7,289,1507,2614,25,10,0,123,219,1131,671,,,448
05000US72123,"Salinas Municipio, Puerto Rico",29722,29722,428.4716,114.1209,69.3675,44.75341,5378,129,61,92,995,431,967,70,837,383,142,1756,1092,2406,442,0,3576,0,618,2562,4380,46,47,84,380,81,1669,927,,,570
05000US72125,"San Germˆn Municipio, Puerto Rico",33546,33546,615.5636,54.50774,54.4964,0.01133596,6948,284,116,73,724,487,1251,84,1225,212,177,2392,963,1950,812,21,4247,46,631,2003,4451,59,8,0,299,178,1517,1092,,,501
05000US72127,"San Juan Municipio, Puerto Rico",363744,363744,7602.437,76.95318,47.84571,29.10746,54381,4961,2464,899,23862,7775,5265,4435,14658,4891,9797,28893,13582,24307,23584,307,43040,2817,7010,40631,44147,10320,210,774,8167,2668,36204,10147,,,6056
05000US72129,"San Lorenzo Municipio, Puerto Rico",39283,39283,739.6873,53.20658,53.10757,0.09900625,8289,24,0,38,1840,861,1390,295,1711,274,465,2557,1098,2378,887,18,4086,75,2278,3310,4735,262,0,0,359,706,1738,694,,,782
05000US72131,"San Sebastiˆn Municipio, Puerto Rico",39755,39755,564.5167,71.2187,70.42307,0.7956277,10637,48,18,75,3612,405,914,177,1208,429,309,2368,651,2083,978,81,5336,0,1242,2396,5558,45,26,0,170,240,2755,834,,,547
05000US72133,"Santa Isabel Municipio, Puerto Rico",22732,22732,667.9459,76.94444,34.0327,42.91174,3341,110,39,36,885,438,923,107,684,99,291,1671,515,1950,574,0,2611,0,272,2325,3368,13,0,41,202,55,1788,680,,,257
05000US72135,"Toa Alta Municipio, Puerto Rico",74467,74467,2756.345,27.55923,27.01658,0.5426523,10053,298,158,261,4766,1300,2028,1215,4061,1459,2055,6187,2299,5466,2581,86,4042,159,1466,10706,6186,406,60,0,362,1685,4908,1364,,,1401
05000US72137,"Toa Baja Municipio, Puerto Rico",83645,83645,3598.891,41.80624,23.24188,18.56436,12143,282,174,330,6672,1214,1508,1392,4572,1510,2320,5956,2558,6838,2496,16,6754,76,1414,9820,8673,880,91,110,722,1215,6287,2498,,,2158
05000US72139,"Trujillo Alto Municipio, Puerto Rico",70737,70737,3406.231,21.38185,20.76694,0.6149067,7873,840,396,145,2403,1521,1183,964,3584,1128,2323,6940,2435,5715,3977,0,4292,330,747,9510,6345,367,39,0,452,976,5284,1842,,,1500
